date,covered_holdings,requested_holdings,mom_12_1,mom_6_1,rev_1m,beta_spy_252,vol_63,liq_dollarvol_21
2025-10-30,4,4,0.3515453405678961,0.4207125779495902,-0.17054585803811445,0.35267992700625106,-0.4946445616805445,0.4086504785009874
2025-10-31,4,4,0.3277112562679422,0.40428420566788575,-0.059793337639478646,0.3511487319112866,-0.5580481149168565,0.383275330174214
2025-11-03,4,4,0.41390275495644857,0.4236495624682658,-0.01761304627385822,0.34957288460510005,-0.5645684693456237,0.3761798507634601
2025-11-04,4,4,0.39678495422770627,0.4415083994787211,-0.09065998211403922,0.3384667940990403,-0.5866404095879986,0.37233918366672947
2025-11-05,4,4,0.40617580071043213,0.4987849437827291,-0.0223667220203609,0.3388291455411977,-0.5990159812794656,0.3701868627822536
2025-11-06,4,4,0.4274217713810653,0.5061047881733324,-0.03494743911734109,0.3366626794819891,-0.6088467214967679,0.3728681461831994
2025-11-07,4,4,0.3925691337222619,0.4699612973962695,-0.027483656650251848,0.33860687260613787,-0.6261366541533924,0.3698974027068018
2025-11-10,4,4,0.3760029716208104,0.4406098642585745,-0.02179528381203302,0.3322223052826502,-0.5923930735472513,0.3703867988529325
2025-11-11,4,4,0.3241902909496597,0.39291590489155476,-0.037407138297479034,0.3356514611124348,-0.5783032651762283,0.3683883784685279
2025-11-12,4,4,0.31490873269552816,0.3625684956252904,-0.15865019414177134,0.3354337596131676,-0.5906496230289147,0.3649140170131012
2025-11-13,4,4,0.3089729934581005,0.31930297471104624,-0.16376594502172004,0.3362856306570849,-0.5213600872579649,0.3650510744631516
2025-11-14,4,4,0.28713222015536816,0.3500254227391132,-0.23470355653669409,0.33635713713211735,-0.5244578389971826,0.36577242011152294
2025-11-17,4,4,0.2841903750313952,0.3260282786456974,-0.11803103560685477,0.33947339058667253,-0.5364777778513234,0.3570035029659852
2025-11-18,4,4,0.2825458551965717,0.319779882037839,-0.0860463254428065,0.34247070147957315,-0.5308148138130198,0.3443627547412967
2025-11-19,4,4,0.2644753238840641,0.32478500597619053,-0.11337353950392853,0.34744270907985336,-0.5288725840172682,0.33442122619583203
2025-11-20,4,4,0.2356841334044315,0.3168467561659568,-0.1044569175885021,0.34940529191285985,-0.49662613232310043,0.3298956441666076
2025-11-21,4,4,0.21087486440490766,0.3008044634967894,-0.02381042958625957,0.3453785740462126,-0.5017215872939638,0.3306496556672628
2025-11-24,4,4,0.2075158849526591,0.3124388384184655,0.0549165190399339,0.3371700303827849,-0.5249018541248875,0.32704378303842785
2025-11-25,4,4,0.19255908617784484,0.2992326804629427,0.14257177094931472,0.3316576170651301,-0.5324126702035594,0.32182221312689224
2025-11-26,4,4,0.2350022532208906,0.31386684785205504,0.1520364318442569,0.33311781024092396,-0.5254594300105554,0.3212773303849927
2025-11-28,4,4,0.2371239292912555,0.26101791954353737,0.19373046133233823,0.3333042308243726,-0.5314301531864227,0.31939650731881297
2025-12-01,4,4,0.2806364432038321,0.2652121716458698,0.3778527072186896,0.33245022958692483,-0.5371843647477318,0.34289376235125874
2025-12-02,4,4,0.2551799692342246,0.2541568644037778,0.22289899640564553,0.33247782628599504,-0.49526121559128494,0.3620218655177142
2025-12-03,4,4,0.27742679469699616,0.24661031973184255,0.3432673307200982,0.3313745516832322,-0.49886474063738995,0.378493043522805
2025-12-04,4,4,0.3320779862450843,0.26896515338743415,0.39213308515562095,0.3316344583383938,-0.4999684204851471,0.3803362916607862
2025-12-05,4,4,0.3147011276121229,0.17021990414716662,0.382063140567459,0.33129975980662474,-0.5008338019532677,0.3822764975337498
2025-12-08,4,4,0.3065935291849492,0.1738159317571786,0.2814636462414137,0.32927893798082,-0.4381765642389197,0.38442205220346026
2025-12-09,4,4,0.31076637425205966,0.163163653005016,0.3020423833529907,0.33055991682939045,-0.465777035782582,0.39608768552536827
2025-12-10,4,4,0.2981092795920585,0.15512210780830932,0.4470784634302502,0.3291898953196167,-0.44944702230379796,0.40732633228050374
2025-12-11,4,4,0.3254257832996777,0.06596806787274176,0.44486762654793655,0.3308858958876329,-0.46592567551633046,0.4060915120328593
2025-12-12,4,4,0.3589253408453113,0.09616672261532909,0.49314396118194903,0.32725950491026434,-0.44462136529633955,0.4029106144634558
2025-12-15,4,4,0.38859854698438434,-0.004339339819521476,0.48969480003354643,0.33011118593729916,-0.42601526788605837,0.40491216463617324
2025-12-16,4,4,0.40391862747021634,0.08327221952724399,0.47011895606925386,0.3315480586983801,-0.46002800775682945,0.40104349602383815
2025-12-17,4,4,0.3447552620834913,0.07355402546715162,0.4457050598362847,0.33049804152247136,-0.47254534959522565,0.4080626346444195
2025-12-18,4,4,0.28948174225346013,0.05741788956148263,0.5475587271431197,0.32903390390685894,-0.49561304928095606,0.4155116289446406
2025-12-19,4,4,0.2620084809849477,0.09749900952774794,0.546589524047545,0.3323298743596271,-0.5224500480193144,0.4454037017445931
2025-12-22,4,4,0.25906385601948556,0.07417229907606088,0.5289741604295062,0.33098398168148446,-0.5163426642440927,0.44999167828000075
2025-12-23,4,4,0.21278122569251398,0.0410180377129744,0.26504305928338706,0.3307067008412022,-0.504917553327797,0.45533847990147175
2025-12-24,4,4,0.16605599744983168,-0.021351275234736247,0.05261207387680977,0.32821697662325305,-0.5038271258537648,0.4639120739844512
2025-12-26,4,4,0.08895280752721141,-0.05478559997710179,-0.16071747493041671,0.32985345730944365,-0.5025572175082496,0.4781129409889936
2025-12-29,4,4,0.09428923953769619,-0.033553988007856625,0.12135625732167493,0.3297167141098424,-0.4881869410070991,0.4848623368250748
2025-12-30,4,4,0.11256351439267703,-0.033582617044296624,0.16741342271922452,0.3301351419010325,-0.49193557381766484,0.4894200293818862
2025-12-31,4,4,0.13081972233216566,-0.0014068041296596903,0.35934570831307816,0.32825659825554954,-0.4895810169556982,0.49250183395862296
